CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
652;France;Female;40;4;7992736;2;1;1;335246;0
554;Spain;Female;27;4;0;2;1;1;13508373;0
584;Germany;Male;32;8;4017291;1;1;1;13743934;0
516;France;Male;33;7;11519558;1;1;1;112055;0
789;Germany;Female;43;9;11664429;2;1;1;601761;0
598;Germany;Male;20;8;18029384;2;1;1;295527;0
669;Germany;Female;30;7;13987281;1;1;0;18879585;0
645;France;Female;24;3;3454782;1;1;1;1163817;0
659;France;Female;32;9;0;2;1;1;9315575;0
833;Germany;Male;29;1;9646225;2;0;1;4898618;0
697;Spain;Female;40;7;13033435;2;0;1;1169511;0
580;Germany;Male;39;3;11968881;1;1;0;13704126;0
691;France;Male;38;1;0;2;0;0;446535;0
534;France;Male;52;1;0;3;1;1;10403541;1
478;France;Female;32;6;7118724;1;1;1;11059362;0
572;France;Female;47;2;0;2;1;0;360997;0
501;France;Male;37;4;0;2;0;0;124703;0
624;Spain;Female;38;8;0;2;1;0;9540341;0
595;France;Female;39;9;13642241;1;1;1;15175781;0
603;France;Male;30;8;0;2;1;1;4753646;0
602;France;Female;25;0;0;2;1;1;10127417;0
500;France;Female;34;6;0;1;1;1;14026845;0
422;France;Male;41;6;15323888;1;1;0;1166309;0
615;France;Male;35;7;0;2;1;0;15078429;0
635;France;Female;78;6;475364;1;1;1;11940008;0
711;France;Female;32;1;0;2;1;0;12618842;0
834;France;Male;36;8;14288249;1;1;0;8998302;1
633;France;Female;44;7;0;2;1;0;2976129;0
650;France;Female;31;1;16056611;2;0;0;2707381;0
743;Germany;Male;65;2;13193551;1;1;1;9639967;1
567;France;Male;38;6;1276788;2;0;0;4542289;0
706;Germany;Female;46;4;10521458;1;1;0;10869959;1
638;France;Male;46;9;13985954;1;1;0;3896729;0
641;France;Female;38;3;0;2;1;0;11646619;0
574;France;Female;34;5;11232445;2;1;1;1799343;0
642;Germany;Male;30;8;13449727;1;0;0;4325054;0
722;Spain;Female;35;1;12017158;1;1;0;1252408;0
623;France;Male;23;1;1060122;2;0;1;19141594;0
681;France;Male;25;5;0;1;0;1;9086097;0
530;France;Female;34;8;0;2;0;1;14187252;0
797;France;Female;55;10;0;4;1;1;4941887;1
653;France;Male;51;3;0;1;1;0;17042665;1
850;Germany;Male;42;8;11983969;1;0;1;5101602;1
581;Spain;Male;34;1;0;2;0;1;8117525;0
589;Germany;Male;38;8;9221921;1;1;0;9910697;0
555;Germany;Male;48;3;14205541;2;0;1;7913478;0
748;France;Female;49;7;2960208;1;0;0;16355058;1
745;France;Female;46;7;0;2;1;1;6776994;0
730;France;Male;34;1;0;2;1;1;12659201;0
565;France;Female;44;1;0;2;0;1;8960281;0
778;France;Male;37;3;14180377;1;0;1;17942184;0
812;France;Male;24;10;0;2;1;1;15690615;0
526;France;Male;42;1;0;1;0;1;16848602;0
708;France;Female;47;0;12658912;2;0;1;13273007;1
680;France;Male;33;2;10839335;1;0;1;3905767;0
567;Spain;Male;43;2;11564358;2;0;0;17460635;0
564;Spain;Male;48;5;13287623;1;1;0;7925977;0
709;France;Female;24;3;11094941;1;1;1;16851561;0
629;France;Male;46;1;1306662;1;1;1;16112567;1
510;France;Female;45;10;10382147;2;0;1;7787862;0
506;France;Female;32;3;0;1;1;1;8082302;0
605;France;Male;39;7;0;1;0;1;11934828;0
650;Spain;Male;32;1;13218773;2;1;1;17833136;0
850;Germany;Male;49;8;9864955;1;1;0;11917488;1
489;Germany;Male;38;2;12644408;2;1;1;8266273;0
659;Germany;Female;30;8;15415951;1;1;0;404411;0
753;France;Female;43;5;0;2;1;0;10988171;0
477;Germany;Male;48;8;129250;2;1;1;15793735;0
610;Spain;Female;45;3;0;1;1;0;3827684;1
619;France;Female;33;2;16773351;2;1;1;6522248;0
619;Germany;Female;31;2;561163;2;0;0;218194;0
758;France;Female;30;3;14158108;1;1;0;15624906;0
516;Germany;Male;50;7;13967507;2;1;0;4559123;0
789;France;Female;27;8;6620196;1;1;1;7945812;0
687;France;Female;44;9;0;2;0;0;1030422;1
485;Germany;Male;34;3;13365824;1;1;0;7020983;0
446;Germany;Male;25;3;13620278;1;1;0;17674351;0
597;France;Female;60;0;13177808;1;0;0;1070353;1
712;Spain;Male;74;5;0;2;0;0;15142582;0
522;France;Female;34;3;0;2;1;1;389434;0
805;Germany;Female;26;8;4271287;2;1;1;2886169;0
781;France;Female;28;4;0;2;1;0;17770315;0
689;Spain;Female;57;4;0;2;1;0;1366498;1
670;Germany;Male;31;1;14263154;2;1;1;17589424;0
670;France;Male;33;2;14120465;2;1;0;7625746;0
524;Germany;Female;25;7;13140221;1;0;0;19366849;0
734;Spain;Female;39;3;9263696;2;1;1;12567129;0
489;France;Female;51;3;0;2;0;1;17409828;1
578;Germany;Female;31;5;10208868;4;0;0;18786621;1
622;Spain;Male;39;9;0;2;0;1;10086236;0
843;France;Female;38;8;13488753;1;1;1;1080404;0
687;France;Male;48;4;0;2;1;1;17089385;0
700;Spain;Male;28;8;15990038;1;0;0;2269856;0
410;Germany;Female;50;2;10227879;2;1;0;8982248;0
537;France;Female;41;0;0;2;0;1;17526249;0
780;France;Female;43;0;0;1;0;1;1570527;0
652;Spain;Male;58;6;0;2;0;1;17002543;0
620;Germany;Male;35;0;7698997;1;1;1;1724279;0
697;France;Female;23;10;0;2;1;1;7973423;0
786;France;Male;35;3;0;2;1;0;9271297;0
850;Germany;Female;39;5;11449182;1;1;0;9968948;0
749;Germany;Male;54;3;14476894;1;1;0;933363;1
445;France;Male;31;7;14505659;1;1;1;17589353;0
443;Germany;Male;50;3;1172063;1;1;0;4284018;1
637;Germany;Male;41;2;1380144;2;1;0;14029824;0
616;Germany;Female;45;6;12835259;3;1;1;14400059;1
756;France;Female;23;1;11256831;1;1;1;11340811;0
644;France;Male;33;2;0;1;1;0;9642058;0
850;Germany;Male;41;1;17695846;2;0;1;1258063;0
703;Germany;Female;38;9;9916754;1;1;0;6572092;0
684;Spain;Female;42;3;10321027;1;1;0;3100203;0
706;Germany;Female;48;10;10447812;3;0;1;15824871;1
580;Spain;Male;61;8;12592137;1;1;1;9467783;0
777;Spain;Female;35;3;0;2;1;1;1725772;0
676;Germany;Male;48;3;8069744;1;0;0;10139786;0
708;France;Female;44;2;16188781;2;1;0;8487023;0
809;France;Male;24;7;10955836;1;1;0;18351513;0
588;France;Male;38;1;12427126;1;1;0;7596919;0
623;France;Male;43;1;0;2;1;1;1463793;0
537;Spain;Male;42;1;19056923;1;0;1;1271548;0
536;Spain;Male;53;2;14392396;1;1;0;201978;1
769;France;Male;48;2;9654216;2;0;1;19788572;0
690;France;Male;33;5;0;2;1;0;13801768;0
771;Spain;Male;45;0;13982556;1;0;0;17098497;1
497;Germany;Male;24;6;11176914;2;1;0;5585927;0
622;Spain;Male;37;4;0;2;1;0;44595;0
602;Spain;Male;30;9;11367218;2;0;0;10213592;0
543;France;Female;32;7;14725686;1;1;0;11277195;0
520;Spain;Male;45;7;10702303;1;1;0;3290393;0
669;France;Male;37;1;12552955;1;1;1;16226093;0
631;Spain;Female;41;0;0;1;0;0;8795983;0
537;Germany;Male;48;4;1318348;1;1;0;16647695;1
732;France;Male;62;2;0;2;1;1;2543887;0
844;Spain;Male;56;5;995297;1;0;1;15723006;1
838;Spain;Male;35;0;0;2;0;1;19730591;0
652;France;Male;27;10;10730372;2;0;0;4443576;0
660;France;Male;33;0;7278342;1;0;0;18105199;0
692;Spain;Female;44;8;0;1;0;1;15906937;0
588;France;Female;35;0;0;2;1;1;15548524;0
533;Germany;Female;22;10;1157436;1;0;0;4385205;0
850;France;Male;43;4;16125653;1;1;1;14007157;0
511;France;Male;27;8;0;2;1;1;4908936;0
530;Spain;Male;44;6;0;2;0;0;5589337;0
554;France;Male;31;1;0;2;0;1;19266055;0
585;Germany;Female;40;3;16226101;2;1;0;13702851;0
754;France;Male;39;3;7489633;1;0;0;3443016;0
474;France;Male;54;3;0;1;1;0;10840917;1
837;Germany;Male;35;0;1440376;1;1;0;14532532;0
567;France;Female;23;9;935222;1;0;1;8142561;0
800;Spain;Male;38;1;0;2;1;0;5155343;0
646;France;Male;18;10;0;2;0;1;5279515;0
627;Germany;Male;38;8;10692292;2;0;1;8427009;0
505;France;Male;26;8;11297257;1;1;0;14501162;0
566;Germany;Female;35;1;123042;1;1;0;6624544;1
619;Germany;Female;33;3;10048892;2;0;1;3644674;0
757;France;Female;44;4;12332215;1;1;0;13713629;0
648;France;Male;32;0;0;1;0;1;11732331;0
621;Spain;Male;42;8;6868368;1;1;1;7415771;0
543;Germany;Male;49;6;5953218;1;1;0;10425356;0
658;France;Female;43;7;14026036;2;1;0;274872;0
633;Germany;Male;50;7;8830265;1;1;1;19593716;0
648;France;Female;19;1;0;2;0;1;2210186;0
501;Germany;Male;40;5;11465558;1;0;0;12653592;0
683;France;Female;42;4;14828394;1;1;1;4469263;1
619;Spain;Female;38;1;0;1;1;0;11244263;1
705;France;Female;35;3;0;2;0;1;6633101;0
638;Germany;Female;53;1;12391667;1;1;0;1665768;1
710;France;Female;31;1;0;2;1;0;200813;0
590;France;Female;54;4;0;2;1;1;9382049;1
725;France;Male;43;2;165896;2;1;0;13079552;0
638;France;Female;32;0;0;2;1;0;16012999;0
791;France;Male;36;6;11116897;1;1;1;18996991;0
702;France;Female;40;1;10354924;1;0;0;971252;1
607;France;Female;32;6;0;2;0;0;19606201;0
535;France;Male;30;6;10380497;1;1;1;12571053;0
651;France;Male;45;2;16590159;2;1;0;2305451;1
506;Germany;Male;59;8;1191521;2;1;1;17067974;0
511;Spain;Female;57;8;12295031;1;1;1;18125876;0
757;France;Female;51;1;0;1;1;1;2283513;1
768;Germany;Male;49;1;13338466;1;1;0;10239722;1
757;France;Male;32;9;0;2;1;0;11595096;0
663;Spain;Male;64;6;0;2;0;1;1587652;0
537;Germany;Female;37;7;15841195;4;1;1;11769058;1
570;Germany;Male;29;4;12202865;2;1;1;17379277;0
850;France;Female;35;5;0;1;1;1;809928;0
661;Germany;Female;64;8;12875165;2;1;0;18939818;1
659;France;Male;54;8;13343652;1;1;0;567878;0
454;Spain;Male;40;2;12317701;1;1;0;14830998;0
708;France;Female;59;2;0;1;1;0;17967311;1
720;France;Female;37;2;12032888;2;1;1;13847021;0
785;France;Female;39;1;13014798;1;1;0;16379841;1
743;Spain;Female;36;8;9271696;1;1;1;3369378;0
493;Spain;Female;48;7;0;2;1;0;485451;0
557;Spain;Male;34;3;0;1;0;1;12342798;0
850;France;Male;40;1;7691421;1;1;0;17418344;0
799;France;Female;32;3;10604592;2;1;1;17938;0
756;France;Male;34;1;10313326;1;1;1;9005904;0
752;France;Male;38;0;14597479;2;1;1;13769423;0
696;Spain;Female;36;3;0;3;1;0;650399;0
630;Spain;Female;49;1;0;2;0;1;16285829;0
659;Spain;Female;38;9;0;2;1;1;3570106;0
685;Spain;Male;39;9;0;2;1;1;1882606;0
599;Spain;Female;31;3;0;1;1;1;13008647;1
559;Spain;Female;31;1;13918306;1;0;1;14336056;0
615;Spain;Male;19;5;0;2;1;0;15992092;0
580;Germany;Female;36;3;7497489;1;1;1;1209967;0
487;Spain;Male;44;6;6169145;1;1;1;5308798;0
646;Germany;Female;35;1;12195275;2;1;1;14283982;0
811;France;Female;35;7;0;1;1;1;17819;0
526;Spain;Male;35;5;0;2;1;1;10561814;0
767;Spain;Male;37;7;0;2;1;1;2473425;0
548;France;Female;33;1;8010783;2;0;1;8224567;0
737;Spain;Female;45;2;0;2;0;1;17769567;0
613;Germany;Male;40;1;14785682;3;0;0;10796111;1
711;Spain;Male;36;8;0;2;1;0;5520741;0
850;Spain;Female;53;7;6540716;2;0;0;18263363;1
752;France;Female;53;8;11423318;1;1;1;5158704;0
710;France;Female;37;5;0;2;1;0;11540331;0
664;Spain;Female;53;7;18760218;1;1;0;18639299;1
510;France;Female;22;3;15683434;1;0;0;4437444;0
577;France;Female;34;2;0;2;1;1;8403335;0
529;France;Male;42;1;1574989;1;1;1;8227662;0
757;Spain;Female;44;9;0;2;1;0;17752892;0
691;France;Male;41;2;0;1;1;1;5685092;1
621;Spain;Male;34;8;0;1;0;0;4797265;0
709;Spain;Male;35;2;0;2;1;0;10498239;0
756;Spain;Male;19;4;13027422;1;1;1;13353529;0
788;France;Female;41;6;0;1;1;1;2557137;0
705;France;Female;39;5;14937966;2;1;0;9607555;0
483;France;Male;29;9;0;1;1;1;8163445;0
719;Spain;Male;35;1;10082994;1;1;1;16500897;0
793;Germany;Female;32;1;9640898;1;1;1;13819181;0
593;France;Male;41;6;0;2;1;1;9913649;0
551;France;Male;52;1;0;1;0;0;6358455;1
690;France;Male;39;6;0;2;1;0;16053288;0
823;France;Male;71;5;14910508;1;0;1;16268306;0
512;Spain;Male;39;3;0;1;1;0;13487819;0
802;Spain;Male;41;5;0;2;1;1;1346263;0
450;Spain;Female;34;2;0;2;1;0;17548093;0
651;Germany;Male;41;1;9021811;1;1;0;17433768;0
697;France;Female;33;1;873477;1;1;0;17252451;0
611;France;Male;28;2;0;2;0;0;2539583;0
643;France;Female;33;0;13781175;1;1;1;18485689;0
822;France;Male;37;3;105563;1;1;0;18262493;0
632;France;Male;38;4;0;2;0;0;19250562;0
575;Spain;Female;26;7;0;2;1;0;11250763;0
672;France;Male;31;6;9112575;1;1;0;17729592;0
517;Spain;Male;39;3;0;2;0;1;1246551;0
621;Spain;Male;39;8;0;2;1;0;3612296;0
775;Germany;Female;77;6;13512056;1;1;0;3783664;0
600;France;Male;29;8;0;2;0;1;3474743;0
640;France;Male;28;7;0;2;1;1;1310979;0
752;France;Female;36;1;8683795;1;1;1;10528055;0
613;France;Male;26;4;10044657;1;0;1;14965381;0
484;France;Female;32;3;0;2;1;1;13939099;0
511;France;Female;33;3;0;2;1;0;13243671;0
745;France;Female;32;2;0;4;0;1;17970513;1
786;Spain;Female;32;6;11451259;1;1;0;1579666;0
727;France;Male;35;5;13636446;1;0;0;14275471;0
622;France;Male;31;5;10626067;1;1;1;257843;0
794;France;Male;24;10;14612675;1;1;1;8899205;0
636;Spain;Male;52;4;11128453;1;0;1;3293644;1
741;Spain;Female;42;9;12105663;2;1;0;3912258;0
687;France;Male;34;5;12827056;1;1;0;19109262;0
660;Spain;Male;30;4;0;2;1;0;12914906;0
660;France;Male;35;7;0;2;1;0;132186;0
617;France;Female;79;7;0;1;1;1;16058918;0
762;France;Male;32;10;19177565;1;1;0;17965783;0
752;Spain;Female;35;2;0;1;1;0;4433554;1
561;Spain;Male;34;4;8514179;2;1;1;2921737;0
609;France;Male;26;10;12639218;1;0;1;4365149;0
803;France;Male;28;3;0;2;1;0;159654;0
556;France;Female;40;9;12986037;1;0;0;1799294;0
531;France;Female;53;5;12764244;1;1;0;14150145;1
411;France;Female;35;2;0;2;1;1;9382578;0
587;Germany;Female;44;5;12558417;2;1;1;4185224;1
683;Spain;Male;56;7;5091121;3;0;0;9762931;1
654;France;Male;29;2;9195561;1;1;0;3706566;0
670;Germany;Female;36;2;8426644;2;0;0;3861469;0
655;France;Female;36;2;14714959;1;1;1;8781686;0
752;France;Female;36;7;0;2;1;0;18486686;0
534;France;Female;23;5;10482245;1;0;1;16017647;0
635;France;Male;42;1;14676672;2;0;1;1643571;0
491;Germany;Male;70;6;14874592;2;1;1;1781833;0
516;France;Male;27;9;0;1;1;0;14268064;1
530;France;Female;48;0;0;1;1;0;8508109;0
687;Spain;Male;35;3;0;2;1;1;17645019;0
684;France;Female;41;6;13520381;2;1;1;12196788;0
706;Germany;Male;23;2;9330197;2;0;1;12718704;0
490;Germany;Male;33;5;96341;2;0;0;10831334;0
796;France;Male;44;8;1653262;1;1;1;5720555;0
849;France;Male;27;0;0;2;0;1;15789186;0
779;France;Female;41;10;997862;1;1;0;8692753;0
794;Spain;Female;22;4;11444024;1;1;1;10775307;0
748;Spain;Male;36;4;14157355;1;1;0;8215814;0
663;Spain;Female;22;9;0;1;1;0;2913589;1
645;Spain;Female;55;1;13367665;1;0;1;1709549;0
464;France;Female;33;10;1474937;2;1;0;10044753;0
737;France;Male;54;9;0;1;1;0;834704;1
590;France;Female;29;4;0;2;1;0;12184681;0
522;Germany;Female;37;3;9502257;1;1;1;12910759;0
648;France;Female;34;3;0;1;1;0;5472643;0
754;France;Male;37;6;0;1;1;1;11614172;0
669;France;Male;50;4;14971361;3;1;1;12487242;1
648;Germany;Female;43;1;10796338;1;0;0;18643886;1
763;France;Male;40;3;0;2;1;0;13428111;0
790;Spain;Male;32;3;0;1;1;0;9104447;0
581;France;Male;37;7;0;2;1;1;7432075;0
703;France;Male;43;8;0;2;1;0;970466;0
571;France;Female;33;9;10201725;2;0;0;12860049;0
657;Spain;Female;27;8;0;2;0;0;646824;0
737;France;Male;44;7;0;2;0;0;5789858;0
793;Spain;Male;29;8;9667455;2;0;0;19212066;0
783;Spain;Female;44;3;8181171;1;1;0;16421353;1
751;Spain;Male;33;4;7928161;1;1;0;11754776;0
579;France;Male;31;6;0;2;1;0;2614925;0
655;Germany;Female;36;10;12231439;1;1;0;918166;0
614;Germany;Male;43;8;14073374;1;1;1;16658876;0
678;Germany;Male;49;2;11693311;1;1;0;19505358;1
562;Spain;Male;41;5;16544504;2;1;0;8578731;0
711;Germany;Female;53;5;12380503;1;1;0;10242851;0
620;France;Male;37;0;10754894;1;1;0;7117594;0
437;France;Male;49;9;11163429;2;0;1;16644032;0
691;Germany;Female;41;8;10915396;3;1;1;14884876;1
552;Spain;Female;34;4;0;2;1;0;14028669;0
765;Germany;Male;34;5;8605517;2;1;1;1042205;0
707;Germany;Female;51;10;9843823;1;0;0;7077863;1
764;Spain;Male;29;5;0;2;1;0;6586828;0
585;France;Female;32;8;14470587;2;0;0;17148256;0
784;France;Male;31;7;0;2;1;1;14320441;0
605;France;Male;41;5;9161291;1;1;1;2842784;0
699;Spain;Male;40;2;0;1;1;0;7838732;0
544;France;Female;40;7;0;1;0;1;16107692;0
803;France;Female;32;9;19212284;1;1;1;5427745;1
735;France;Male;41;7;179904;1;1;1;13718095;0
673;France;Male;59;0;17805806;2;0;1;2106371;1
652;France;Male;30;2;17616656;2;1;1;15221081;0
694;France;Male;42;3;1568642;2;0;0;8889075;0
741;France;Female;44;7;0;2;1;1;19053476;0
590;Spain;Male;30;3;0;2;1;0;8309035;0
809;Spain;Female;33;3;0;2;0;1;14142678;0
523;France;Male;34;2;16158889;1;1;1;5135866;0
540;France;Male;48;2;10934929;1;1;0;8870304;1
596;Spain;Female;29;6;0;2;1;0;11669677;0
597;France;Female;36;9;0;2;1;1;715609;0
407;Spain;Male;37;1;0;1;1;1;4916112;1
748;France;Male;60;0;1523357;1;1;0;12674333;1
562;France;Female;51;1;12466254;1;1;1;6539046;1
734;Germany;Female;47;10;9152204;2;1;1;13883591;0
710;France;Male;45;1;0;2;1;1;3615466;0
539;Spain;Female;39;6;6205228;1;0;1;5975514;0
542;France;Male;32;7;10787172;1;1;0;12530264;0
717;France;Female;36;2;9947276;2;1;0;9427472;1
682;Spain;Female;50;10;12803901;1;1;1;10226016;0
515;France;Male;33;2;0;2;1;1;13602897;0
526;Spain;Female;33;8;11463463;2;1;0;11011438;1
702;France;Male;26;5;5673847;2;1;1;10044222;1
651;Germany;Male;34;2;9035512;2;0;0;19359794;0
792;Germany;Male;36;5;11572524;2;0;0;187125;0
817;Germany;Male;58;3;11432759;2;1;1;4283111;0
674;Germany;Female;36;6;10076264;1;1;0;18215686;0
641;France;Female;40;9;0;1;0;0;15164866;1
513;Spain;Male;39;7;890399;2;1;1;14673883;0
561;France;Male;34;1;7882953;1;1;1;121482;0
627;Germany;Male;30;6;11237296;1;1;1;11802909;0
682;Germany;Male;81;6;12202915;1;1;1;5078388;0
683;France;Female;29;0;15782912;1;0;0;12989166;0
420;Germany;Female;31;1;10837775;2;1;1;990463;0
670;France;Female;54;2;9550712;1;1;1;6321331;0
505;Germany;Male;43;6;12714668;1;0;0;13756587;0
580;Germany;Male;24;1;13381178;1;1;0;1718595;1
577;France;Male;36;3;12109247;2;0;1;14378346;0
773;Germany;Male;34;10;12697975;1;0;0;3682328;0
616;France;Male;37;5;14423573;2;0;0;15495766;1
763;France;Female;38;0;1525822;2;0;0;3189282;0
640;Spain;Male;43;9;17247815;1;1;0;1910844;1
592;France;Male;36;1;12647742;1;0;0;17971817;0
528;Spain;Male;43;7;9747387;2;1;1;15982316;0
630;France;Male;53;5;13805367;1;0;1;11411097;0
529;France;Female;31;2;16400305;2;1;1;6099323;0
546;France;Female;47;8;0;1;1;1;6640801;1
753;France;Female;62;6;0;2;1;1;1363989;0
772;Spain;Female;39;4;12248611;2;1;1;14070925;0
567;France;Male;36;1;0;2;0;0;855573;0
628;Germany;Female;45;6;5366744;1;1;0;11502294;0
658;France;Male;20;7;0;2;0;0;18763834;0
679;Spain;Male;58;9;10932765;1;1;1;382913;0
629;Spain;Male;34;1;12115105;1;0;0;11935793;0
731;Spain;Male;42;9;10104363;1;1;1;19217552;0
775;Germany;Male;33;3;8350166;2;1;0;12884131;0
660;Spain;Male;33;2;8046224;1;0;0;15042235;0
752;France;Male;39;3;0;1;1;0;18818705;0
655;France;Male;37;6;10909341;2;1;0;177552;0
543;Spain;Female;46;5;1403556;1;1;1;8508678;0
811;France;Male;42;10;0;2;1;1;379779;0
689;Germany;Male;45;0;13017082;2;1;0;15085638;0
531;France;Female;42;2;0;2;0;1;9053747;0
515;France;Male;40;0;10954229;1;1;1;16637081;0
466;France;Female;41;3;3356395;2;1;0;17899413;1
782;France;Male;36;1;14879517;2;1;1;19568143;0
611;France;Male;64;9;0;2;1;1;5327715;0
621;Germany;Male;40;8;17412675;3;1;0;17249078;1
604;Spain;Male;41;3;0;1;0;0;1181984;0
655;Spain;Female;35;1;10640503;1;1;1;8290025;0
689;Spain;Male;38;2;0;1;1;1;827098;0
681;Spain;Male;30;2;12839329;1;1;1;18059345;0
643;Germany;Male;41;2;12784152;1;1;0;17236341;0
617;France;Female;24;4;13729519;2;1;1;9119512;0
638;Spain;Female;55;2;15582822;1;0;1;10898725;1
743;France;Male;39;6;0;2;1;0;4426528;0
828;Germany;Female;25;7;14435186;1;1;0;11661326;0
776;Spain;Male;35;8;10636529;1;1;1;14852756;0
540;Germany;Male;35;7;12780188;1;0;1;8423946;0
616;Germany;Female;45;4;12279396;1;1;1;6200204;0
628;Germany;Male;38;10;11352584;1;1;0;4604448;1
667;Spain;Female;23;6;13610069;2;0;0;16966933;1
615;France;Male;30;7;0;2;1;1;15634684;0
543;France;Male;30;4;14091681;1;1;0;15771118;0
553;France;Female;31;4;0;2;1;1;890874;0
554;Germany;Male;26;4;12136539;1;1;1;874236;0
684;Spain;Female;36;4;0;1;1;0;11703896;0
452;France;Female;35;7;0;2;1;0;16424167;0
606;France;Male;47;3;9357868;2;0;1;13772056;1
629;France;Male;40;9;0;1;1;0;10667;0
659;Spain;Female;33;8;1154096;1;0;1;153921;0
493;France;Female;33;8;9079169;1;1;1;5965953;0
794;France;Female;62;9;12368132;3;1;0;17358663;1
554;France;Female;44;6;9243686;1;1;0;1260339;0
796;Germany;Female;52;9;16719436;1;1;1;6280893;1
807;France;Female;36;4;0;2;0;1;14700733;0
500;Germany;Male;44;9;16083813;2;1;0;19626164;0
722;Spain;Male;43;1;0;1;1;0;4456017;1
559;Spain;Female;40;7;14447077;1;1;1;1891795;0
584;Spain;Female;38;3;0;2;1;1;45254;0
834;Germany;Female;68;9;13016927;2;0;1;931122;0
754;Spain;Male;35;4;0;2;1;1;965841;0
590;France;Male;43;7;810768;2;1;1;18262725;1
740;France;Male;36;7;0;1;1;1;131774;0
502;Germany;Female;57;3;10146531;1;1;0;4356831;1
733;France;Male;48;5;0;1;0;1;11783057;0
755;Germany;Female;37;0;11386523;2;1;1;11739625;0
554;Spain;Female;46;7;8760335;3;0;1;9692924;1
534;France;Male;36;4;12003796;1;1;0;3627594;0
656;Spain;Male;33;4;0;2;1;0;116706;0
575;Germany;Male;49;7;12120515;4;1;1;16808053;1
480;Spain;Male;47;8;7540833;1;1;0;2588789;1
575;France;Male;40;5;0;2;1;1;12248859;0
672;France;Female;40;3;0;1;1;0;11317161;1
758;Spain;Female;35;5;0;2;0;0;10036551;0
682;France;Male;50;6;12181884;2;0;1;12415137;0
501;France;Female;29;8;0;2;1;0;11266424;0
746;Germany;Male;34;6;141806;2;1;1;18349487;0
556;France;Female;51;8;6135414;1;1;0;19881065;1
823;Germany;Female;53;4;12495494;1;0;1;1312596;1
491;Germany;Female;68;1;9503912;1;0;1;11647114;1
638;France;Female;29;9;10341774;1;1;1;153364;0
734;France;Male;45;2;0;2;1;0;9959328;0
555;France;Male;40;10;4302877;1;1;0;17051421;0
745;Germany;Female;44;0;11963821;1;1;1;3426508;1
728;France;Male;37;3;12268951;2;0;0;10697753;1
626;France;Male;44;10;0;2;0;0;16428786;0
681;Germany;Male;37;8;7317934;2;1;1;2529253;0
478;France;Female;38;4;17191387;1;1;0;5182087;1
709;France;Male;38;5;0;2;1;1;8145229;0
562;Germany;Male;33;8;926592;2;1;0;135425;0
769;Germany;Female;34;7;13723917;1;1;1;7137992;1
684;Germany;Female;46;3;10295514;2;1;0;15413733;0
536;France;Female;61;8;6519029;1;1;1;6430849;1
631;Germany;Female;29;2;9686352;2;1;1;3161335;0
657;Spain;Male;34;5;15498398;1;1;0;2773801;0
699;Germany;Male;59;3;10681965;1;0;1;16357025;0
606;Spain;Male;38;7;12857852;1;1;1;19387851;0
612;France;Female;63;2;12647333;1;0;1;14754565;0
660;France;Female;38;5;11057078;2;1;0;19590659;0
829;Spain;Male;50;7;0;2;0;1;17845886;0
567;Spain;Male;29;8;0;2;1;0;15612572;0
850;France;Female;33;3;0;2;1;1;1115919;0
712;Spain;Female;44;2;0;2;0;0;4573894;0
